row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
4102,us-2018-102288,2018-06-19,2018-06-23,standard class,zc-21910,zuschuss carroll,consumer,united states,houston,texas,77095,central,off-ap-10002906,office supplies,appliances,hoover replacement belt for commercial guardsman heavy-duty upright vacuum,0.444
4103,us-2018-102288,2018-06-19,2018-06-23,standard class,zc-21910,zuschuss carroll,consumer,united states,houston,texas,77095,central,off-pa-10000740,office supplies,paper,xerox 1982,146.176
4104,ca-2018-137456,2018-12-21,2018-12-21,same day,rb-19465,rick bensley,home office,united states,fremont,nebraska,68025,central,fur-fu-10001940,furniture,furnishings,staple-based wall hangings,15.92
4105,us-2018-155999,2018-08-07,2018-08-13,standard class,jk-15370,jay kimmel,consumer,united states,san diego,california,92105,west,tec-ph-10000439,technology,phones,ge dsl phone line filter,159.96
4106,us-2018-155999,2018-08-07,2018-08-13,standard class,jk-15370,jay kimmel,consumer,united states,san diego,california,92105,west,off-bi-10000404,office supplies,binders,avery printable repositionable plastic tabs,13.76
4107,us-2017-148334,2017-08-22,2017-08-26,standard class,dd-13570,dorothy dickinson,consumer,united states,houston,texas,77041,central,off-bi-10003676,office supplies,binders,"gbc standard recycled report covers, clear plastic sheets",4.312
4108,ca-2016-105599,2016-09-07,2016-09-07,same day,mc-17275,marc crier,consumer,united states,new york city,new york,10011,east,off-st-10002486,office supplies,storage,eldon shelf savers cubes and bins,13.96
4109,ca-2016-105599,2016-09-07,2016-09-07,same day,mc-17275,marc crier,consumer,united states,new york city,new york,10011,east,fur-ta-10003837,furniture,tables,anderson hickey conga table tops & accessories,27.414
4110,ca-2016-153717,2016-12-25,2017-01-01,standard class,dl-13495,dionis lloyd,corporate,united states,detroit,michigan,48227,central,tec-ph-10002923,technology,phones,"logitech b530 usb headset - headset - full size, binaural",73.98
4111,ca-2016-153717,2016-12-25,2017-01-01,standard class,dl-13495,dionis lloyd,corporate,united states,detroit,michigan,48227,central,fur-bo-10004360,furniture,bookcases,rush hierlooms collection rich wood bookcases,160.98
4112,ca-2016-153717,2016-12-25,2017-01-01,standard class,dl-13495,dionis lloyd,corporate,united states,detroit,michigan,48227,central,off-pa-10002160,office supplies,paper,xerox 1978,17.34
4113,ca-2016-153717,2016-12-25,2017-01-01,standard class,dl-13495,dionis lloyd,corporate,united states,detroit,michigan,48227,central,off-ar-10002375,office supplies,art,newell 351,3.28
4114,ca-2016-116687,2016-05-02,2016-05-07,standard class,nc-18625,noah childs,corporate,united states,houston,texas,77095,central,off-la-10000443,office supplies,labels,avery 501,8.856
4115,ca-2016-116687,2016-05-02,2016-05-07,standard class,nc-18625,noah childs,corporate,united states,houston,texas,77095,central,tec-ph-10001750,technology,phones,samsung rugby iii,158.376
4116,ca-2017-163573,2017-11-24,2017-11-27,first class,ac-10450,amy cox,consumer,united states,seattle,washington,98105,west,off-bi-10004632,office supplies,binders,ibico hi-tech manual binding system,1219.96
4117,ca-2016-153416,2016-11-24,2016-11-29,standard class,ts-21340,toby swindell,consumer,united states,los angeles,california,90036,west,off-bi-10002813,office supplies,binders,avery reinforcements for hole-punch pages,3.168
4118,ca-2016-153416,2016-11-24,2016-11-29,standard class,ts-21340,toby swindell,consumer,united states,los angeles,california,90036,west,off-pa-10002005,office supplies,paper,xerox 225,19.44
4119,ca-2016-153416,2016-11-24,2016-11-29,standard class,ts-21340,toby swindell,consumer,united states,los angeles,california,90036,west,off-st-10000060,office supplies,storage,fellowes bankers box staxonsteel drawer file/stacking system,454.86
4120,ca-2016-153416,2016-11-24,2016-11-29,standard class,ts-21340,toby swindell,consumer,united states,los angeles,california,90036,west,off-bi-10002706,office supplies,binders,avery premier heavy-duty binder with round locking rings,91.392
4121,ca-2018-117394,2018-09-04,2018-09-10,standard class,mm-17920,michael moore,consumer,united states,philadelphia,pennsylvania,19120,east,tec-ac-10000199,technology,accessories,kingston digital datatraveler 8gb usb 2.0,19.04
4122,ca-2018-133823,2018-05-11,2018-05-12,same day,lp-17080,liz pelletier,consumer,united states,seattle,washington,98103,west,off-pa-10002870,office supplies,paper,"ampad phone message book, recycled, 400 message capacity, 5 ¾” x 11”",37.44
4123,ca-2018-133823,2018-05-11,2018-05-12,same day,lp-17080,liz pelletier,consumer,united states,seattle,washington,98103,west,off-la-10004545,office supplies,labels,avery 50,37.59
4124,ca-2018-133823,2018-05-11,2018-05-12,same day,lp-17080,liz pelletier,consumer,united states,seattle,washington,98103,west,off-bi-10000962,office supplies,binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",26.032
4125,ca-2015-127523,2015-05-11,2015-05-18,standard class,bg-11695,brooke gillingham,corporate,united states,watertown,new york,13601,east,off-ap-10004249,office supplies,appliances,staple holder,35.91
4126,ca-2018-123239,2018-07-27,2018-07-31,second class,mg-18145,mike gockenbach,consumer,united states,jacksonville,florida,32216,south,fur-fu-10001602,furniture,furnishings,"eldon delta triangular chair mat, 52"" x 58"", clear",91.032
4127,ca-2018-156769,2018-05-06,2018-05-09,first class,gz-14470,gary zandusky,consumer,united states,arlington,virginia,22204,south,off-ar-10003179,office supplies,art,dixon ticonderoga core-lock colored pencils,54.66
4128,ca-2015-127299,2015-09-19,2015-09-24,standard class,jl-15835,john lee,consumer,united states,charlotte,north carolina,28205,south,off-st-10003722,office supplies,storage,project tote personal file,67.344
4129,ca-2015-127299,2015-09-19,2015-09-24,standard class,jl-15835,john lee,consumer,united states,charlotte,north carolina,28205,south,tec-ma-10001127,technology,machines,"hp designjet t520 inkjet large format printer - 24"" color",2624.985
4130,ca-2016-121272,2016-03-29,2016-04-04,standard class,do-13435,denny ordway,consumer,united states,seattle,washington,98103,west,off-ap-10001947,office supplies,appliances,acco 6 outlet guardian premium plus surge suppressor,73.28
4131,ca-2015-115336,2015-11-18,2015-11-25,standard class,ab-10600,ann blume,corporate,united states,chicago,illinois,60623,central,off-bi-10001107,office supplies,binders,"gbc white gloss covers, plain front",14.48
4132,ca-2016-111703,2016-07-02,2016-07-09,standard class,kb-16315,karl braun,consumer,united states,hollywood,florida,33021,south,off-pa-10000349,office supplies,paper,easy-staple paper,11.952
4133,ca-2016-111703,2016-07-02,2016-07-09,standard class,kb-16315,karl braun,consumer,united states,hollywood,florida,33021,south,off-pa-10003349,office supplies,paper,xerox 1957,15.552
4134,ca-2015-128839,2015-09-08,2015-09-13,standard class,tt-21070,ted trevino,consumer,united states,chesapeake,virginia,23320,south,off-fa-10002280,office supplies,fasteners,advantus plastic paper clips,45.0
4135,ca-2015-128839,2015-09-08,2015-09-13,standard class,tt-21070,ted trevino,consumer,united states,chesapeake,virginia,23320,south,tec-ma-10000029,technology,machines,"epson workforce wf-2530 all-in-one printer, copier scanner",209.97
4136,ca-2018-105914,2018-10-02,2018-10-08,standard class,pv-18985,paul van hugh,home office,united states,los angeles,california,90036,west,off-bi-10002854,office supplies,binders,"performers binder/pad holder, black",112.12
4137,ca-2018-105914,2018-10-02,2018-10-08,standard class,pv-18985,paul van hugh,home office,united states,los angeles,california,90036,west,off-st-10003716,office supplies,storage,tennsco double-tier lockers,1575.14
4138,ca-2018-110926,2018-11-19,2018-11-23,standard class,dd-13570,dorothy dickinson,consumer,united states,alexandria,virginia,22304,south,off-fa-10000624,office supplies,fasteners,oic binder clips,25.06
4139,ca-2017-117226,2017-12-30,2018-01-01,first class,kd-16495,keith dawkins,corporate,united states,deer park,texas,77536,central,off-bi-10004654,office supplies,binders,avery binding system hidden tab executive style index sets,6.924
4140,ca-2018-127313,2018-12-01,2018-12-04,first class,ra-19285,ralph arnett,consumer,united states,philadelphia,pennsylvania,19120,east,off-st-10001228,office supplies,storage,personal file boxes with fold-down carry handle,37.392
4141,ca-2018-127313,2018-12-01,2018-12-04,first class,ra-19285,ralph arnett,consumer,united states,philadelphia,pennsylvania,19120,east,fur-fu-10003798,furniture,furnishings,"ultra door kickplate, 8""h x 34""w",79.12
4142,ca-2017-136287,2017-06-13,2017-06-17,standard class,ss-20590,sonia sunley,consumer,united states,wichita,kansas,67212,central,off-la-10003148,office supplies,labels,avery 51,18.9
4143,us-2015-107699,2015-05-19,2015-05-23,standard class,jh-15820,john huston,consumer,united states,midland,michigan,48640,central,off-bi-10001249,office supplies,binders,avery heavy-duty ezd view binder with locking rings,57.42
4144,ca-2018-112725,2018-01-30,2018-02-06,standard class,eh-14125,eugene hildebrand,home office,united states,san francisco,california,94110,west,off-ar-10003759,office supplies,art,"crayola anti dust chalk, 12/pack",12.74
4145,ca-2018-112725,2018-01-30,2018-02-06,standard class,eh-14125,eugene hildebrand,home office,united states,san francisco,california,94110,west,off-ar-10001227,office supplies,art,newell 338,8.82
4146,ca-2018-112725,2018-01-30,2018-02-06,standard class,eh-14125,eugene hildebrand,home office,united states,san francisco,california,94110,west,fur-ch-10000863,furniture,chairs,novimex swivel fabric task chair,120.784
4147,ca-2016-136196,2016-11-28,2016-12-04,standard class,tp-21415,tom prescott,consumer,united states,freeport,new york,11520,east,fur-fu-10004017,furniture,furnishings,"tenex contemporary contur chairmats for low and medium pile carpet, computer, 39"" x 49""",322.59
4148,ca-2018-106068,2018-10-23,2018-10-28,standard class,rb-19330,randy bradley,consumer,united states,austin,texas,78745,central,off-bi-10000962,office supplies,binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",9.762
4149,ca-2018-106068,2018-10-23,2018-10-28,standard class,rb-19330,randy bradley,consumer,united states,austin,texas,78745,central,off-st-10004507,office supplies,storage,advantus rolling storage box,13.72
4150,ca-2018-106068,2018-10-23,2018-10-28,standard class,rb-19330,randy bradley,consumer,united states,austin,texas,78745,central,tec-ac-10002942,technology,accessories,wd my passport ultra 1tb portable external hard drive,55.2
4151,ca-2018-106068,2018-10-23,2018-10-28,standard class,rb-19330,randy bradley,consumer,united states,austin,texas,78745,central,off-st-10002344,office supplies,storage,"carina 42""hx23 3/4""w media storage unit",259.136
4152,ca-2018-100160,2018-09-07,2018-09-11,standard class,cb-12025,cassandra brandow,consumer,united states,philadelphia,pennsylvania,19134,east,off-la-10002475,office supplies,labels,avery 519,29.24
4153,ca-2018-100160,2018-09-07,2018-09-11,standard class,cb-12025,cassandra brandow,consumer,united states,philadelphia,pennsylvania,19134,east,off-pa-10003072,office supplies,paper,"eureka recycled copy paper 8 1/2"" x 11"", ream",15.552
4154,ca-2018-100160,2018-09-07,2018-09-11,standard class,cb-12025,cassandra brandow,consumer,united states,philadelphia,pennsylvania,19134,east,off-en-10001509,office supplies,envelopes,poly string tie envelopes,4.896
4155,ca-2017-139689,2017-12-29,2018-01-03,standard class,mp-17965,michael paige,corporate,united states,bristol,tennessee,37620,south,off-bi-10004781,office supplies,binders,gbc wire binding strips,38.088
4156,ca-2017-139689,2017-12-29,2018-01-03,standard class,mp-17965,michael paige,corporate,united states,bristol,tennessee,37620,south,off-bi-10000145,office supplies,binders,zipper ring binder pockets,2.808
4157,ca-2016-101091,2016-12-05,2016-12-09,second class,sw-20245,scot wooten,consumer,united states,philadelphia,pennsylvania,19140,east,tec-ac-10003280,technology,accessories,belkin f8e887 usb wired ergonomic keyboard,47.984
4158,ca-2016-101091,2016-12-05,2016-12-09,second class,sw-20245,scot wooten,consumer,united states,philadelphia,pennsylvania,19140,east,off-bi-10001107,office supplies,binders,"gbc white gloss covers, plain front",26.064
4159,ca-2015-126907,2015-11-01,2015-11-08,standard class,sm-20950,suzanne mcnair,corporate,united states,chicago,illinois,60610,central,off-pa-10000533,office supplies,paper,southworth parchment paper & envelopes,15.696
4160,us-2017-164588,2017-04-16,2017-04-23,standard class,ap-10915,arthur prichep,consumer,united states,columbus,georgia,31907,south,off-ar-10003056,office supplies,art,newell 341,12.84
4161,ca-2018-115546,2018-05-14,2018-05-18,standard class,ah-10465,amy hunt,consumer,united states,new york city,new york,10035,east,tec-ph-10002834,technology,phones,google nexus 5,539.97
4162,ca-2018-115546,2018-05-14,2018-05-18,standard class,ah-10465,amy hunt,consumer,united states,new york city,new york,10035,east,off-st-10002214,office supplies,storage,x-rack file for hanging folders,22.58
4163,ca-2016-163587,2016-03-14,2016-03-18,standard class,ep-13915,emily phan,consumer,united states,dover,new hampshire,3820,east,off-la-10004484,office supplies,labels,avery 476,16.52
4164,ca-2016-163587,2016-03-14,2016-03-18,standard class,ep-13915,emily phan,consumer,united states,dover,new hampshire,3820,east,off-bi-10003091,office supplies,binders,gbc docubind tl200 manual binding machine,671.94
4165,us-2018-106131,2018-01-14,2018-01-16,first class,tp-21565,tracy poddar,corporate,united states,aurora,colorado,80013,west,tec-ac-10003027,technology,accessories,imation 8gb mini traveldrive usb 2.0 flash drive,169.064
4166,us-2018-106131,2018-01-14,2018-01-16,first class,tp-21565,tracy poddar,corporate,united states,aurora,colorado,80013,west,off-st-10003638,office supplies,storage,mobile personal file cube,168.624
4167,ca-2016-160213,2016-03-08,2016-03-13,standard class,ar-10825,anthony rawles,corporate,united states,long beach,new york,11561,east,off-pa-10003848,office supplies,paper,xerox 1997,19.44
4168,ca-2015-157924,2015-10-11,2015-10-13,first class,ha-14920,helen andreada,consumer,united states,pasadena,california,91104,west,off-st-10002352,office supplies,storage,iris project case,31.92
4169,ca-2015-157924,2015-10-11,2015-10-13,first class,ha-14920,helen andreada,consumer,united states,pasadena,california,91104,west,fur-ch-10000229,furniture,chairs,global enterprise series seating high-back swivel/tilt chairs,433.568
